web-scraper-order,web-scraper-start-url,categorie 1,categorie 2,categorie 2-href,categorie 3,categorie 3-href
1612634149-1570,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,Pêche et économie maritime,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/260/22,Demander à obtenir un document d'identification de marin,https://web.archive.org/web/20200713111731/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/652/22/260
1612634149-1569,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,Pêche et économie maritime,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/260/22,Se présenter aux concours d'entrée au Centre national de formation des techniciens des pêches et de l’aquaculture (CNFTPA),https://web.archive.org/web/20200713111731/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/650/22/260
1612634135-1568,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,Tourisme et artisanat,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/261/22,Demander un encadrement pour la création et la formalisation d’une entreprise artisanale,https://web.archive.org/web/20200713111741/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/978/22/261
1612634135-1567,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,Tourisme et artisanat,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/261/22,S’inscrire au Centre de formation artisanale (CFA) de Dakar,https://web.archive.org/web/20200713111741/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/977/22/261
1612634135-1566,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,Tourisme et artisanat,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/261/22,Demander un appui pour une formation en artisanat,https://web.archive.org/web/20200713111741/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/976/22/261
1612634135-1565,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,Tourisme et artisanat,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/261/22,"Demander à participer à une foire, un salon, une exposition ou une rencontre d’affaires au niveau national et international dans le secteur de l’artisanat",https://web.archive.org/web/20200713111741/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/975/22/261
1612634135-1564,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,Tourisme et artisanat,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/261/22,Demander à bénéficier du Fonds de garantie des projets artisanaux,https://web.archive.org/web/20200713111741/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/973/22/261
1612634135-1563,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,Tourisme et artisanat,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/261/22,Comment bénéficier d’un projet touristique et hôtelier au Sénégal,https://web.archive.org/web/20200713111741/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/972/22/261
1612634135-1562,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,Tourisme et artisanat,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/261/22,Demander à obtenir une carte professionnelle d'artisan,https://web.archive.org/web/20200713111741/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/120/22/261
1612634117-1561,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,"Télécommunications, informatique et technologie",https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/259/22,Demander à l’autorité de régulation des télécommunications et des postes du Sénégal une fréquence pour l’exploitation d’une station de radiodiffusion sonore FM,https://web.archive.org/web/20200715015624/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1055/22/259
1612634117-1560,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,"Télécommunications, informatique et technologie",https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/259/22,Demander à l’autorité de régulation des télécommunications et des postes du Sénégal  un agrément en vue de l’importation de matériel de télécommunications,https://web.archive.org/web/20200715015624/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1054/22/259
1612634117-1559,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,"Télécommunications, informatique et technologie",https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/259/22,Demander à l’autorité de régulation des télécommunications et des postes (ARTP) du Sénégal une autorisation d’exploitation d’un réseau radioélectrique du service radioamateur,https://web.archive.org/web/20200715015624/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1052/22/259
1612634117-1558,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,"Télécommunications, informatique et technologie",https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/259/22,Demander à l’autorité de régulation des télécommunications et des postes du Sénégal (ARTP) un agrément d’installeur d’équipements radioélectriques,https://web.archive.org/web/20200715015624/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1051/22/259
1612634117-1557,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,"Télécommunications, informatique et technologie",https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/259/22,Demander  à l’autorité de régulation des télécommunications et des postes du Sénégal l’attribution d’un numéro MMSI (identité du service mobile maritime) pour navire,https://web.archive.org/web/20200715015624/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1050/22/259
1612634117-1556,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,"Télécommunications, informatique et technologie",https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/259/22,Faire une déclaration d’intention d’ouverture du service à valeur ajoutée utilisant les capacités disponibles des réseaux de  télécommunications ouverts au public,https://web.archive.org/web/20200715015624/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1048/22/259
1612634117-1555,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,"Télécommunications, informatique et technologie",https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/259/22,Instruire une plainte à l’autorité de régulation des télécommunications et des postes  dirigée contre un fournisseur de service à va leur ajoutée,https://web.archive.org/web/20200715015624/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1047/22/259
1612634117-1554,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,"Télécommunications, informatique et technologie",https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/259/22,Demander à obtenir une licence d’exploitation en matière de télécommunication au Sénégal (les opérateurs de télécommunications),https://web.archive.org/web/20200715015624/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1045/22/259
1612634117-1553,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,"Télécommunications, informatique et technologie",https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/259/22,Demander à  instruire une plainte à l’autorité de régulation des télécommunications et des postes contre les opérateurs de téléphonie au Sénégal,https://web.archive.org/web/20200715015624/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1041/22/259
1612634117-1552,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,"Télécommunications, informatique et technologie",https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/259/22,Demander une autorisation d’infrastructures et fournisseur d’accès internet,https://web.archive.org/web/20200715015624/http://servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/422/22/259
1612634096-1551,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,PME et PMI,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/262/22,Bénéficier du refinancement et du fonds de garantie au Fonds de Promotion Economique,https://web.archive.org/web/20200713111744/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1140/22/262
1612634096-1550,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,PME et PMI,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/262/22,Bénéficier d’un financement participatif du Fonds de Promotion Economique (FPE),https://web.archive.org/web/20200713111744/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/1139/22/262
1612634096-1549,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,PME et PMI,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/262/22,Demander un encadrement pour la création et la formalisation d’une entreprise artisanale,https://web.archive.org/web/20200713111744/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/978/22/262
1612634096-1548,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,PME et PMI,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/262/22,Demander à adhérer à l’Association nationale de normalisation en qualité de membre associé,https://web.archive.org/web/20200713111744/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/904/22/262
1612634096-1547,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/theme/2/22,Secteurs d'activités,PME et PMI,https://web.archive.org/web/20200927203602/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/sou_theme/2/262/22,"Demander la certification d’un produit à l’Association sénégalaise de normalisation",https://web.archive.org/web/20200713111744/http://www.servicepublic.gouv.sn/index.php/demarche_administrative/demarche/2/903/22/262
